


,,SEARCHING FOR IMAGE,no_name_02.jpg,IMAGE NOT FOUND,sanket_04,0.567513346672,,ankur_a_03,0.579460382462,,

,,SEARCHING FOR IMAGE,no_name_05.jpg,IMAGE FOUND,no_name_05,0.15577737987,,

,,SEARCHING FOR IMAGE,no_name_04.jpg,IMAGE NOT FOUND,atual_a_07,0.539618194103,,sanket_04,0.60327398777,,

,,SEARCHING FOR IMAGE,no_name_03.jpg,IMAGE FOUND,no_name_03,0.106616139412,,

,,SEARCHING FOR IMAGE,no_name_01.jpg,IMAGE FOUND,no_name_03,0.581396818161,,no_name_03,0.602132916451,,



,,SEARCHING FOR IMAGE,vipin_02.png,IMAGE FOUND,vipin_01,0.636305391788,,tarun_06,0.798069953918,,

,,SEARCHING FOR IMAGE,vipin_01.png,IMAGE FOUND,vipin_01,0.176267445087,,

,,SEARCHING FOR IMAGE,vipin_05.png,IMAGE FOUND,vipin_05,0.265206843615,,

,,SEARCHING FOR IMAGE,vipin_07.png,IMAGE NOT FOUND,abhay_02,0.600599169731,,raja_04,0.702112674713,,



,,SEARCHING FOR IMAGE,vishal_06.jpg,IMAGE FOUND,vishal_06,0.11073410511,,

,,SEARCHING FOR IMAGE,vishal_04.jpg,IMAGE FOUND,vishal_06,0.535472273827,,vijay_fr_0_05,0.769063413143,,

,,SEARCHING FOR IMAGE,vishal_09.jpg,IMAGE FOUND,vishal_08,0.442116349936,,no_name_05,0.657515048981,,

,,SEARCHING FOR IMAGE,vishal_07.jpg,IMAGE FOUND,vishal_08,0.693669438362,,vishal_08,0.723057329655,,

,,SEARCHING FOR IMAGE,vishal_08.jpg,IMAGE FOUND,vishal_08,0.0789144784212,,

,,SEARCHING FOR IMAGE,vishal_01.jpg,IMAGE FOUND,vishal_06,0.659923493862,,amit_04,0.764975428581,,

,,SEARCHING FOR IMAGE,vishal_05.jpg,IMAGE FOUND,vishal_08,0.459403514862,,hari_04,0.608341574669,,



,,SEARCHING FOR IMAGE,tarun_01.jpg,IMAGE NOT FOUND,abhi_07,0.537818431854,,taurn_04,0.624367594719,,

,,SEARCHING FOR IMAGE,tarun_05.jpg,IMAGE FOUND,tarun_06,0.461323529482,,taurn_04,0.673951327801,,

,,SEARCHING FOR IMAGE,tarun_06.jpg,IMAGE FOUND,tarun_06,0.11971925199,,

,,SEARCHING FOR IMAGE,taurn_04.jpg,IMAGE FOUND,taurn_04,0.148035034537,,

,,SEARCHING FOR IMAGE,tarun_02.jpg,IMAGE FOUND,tarun_06,0.563634991646,,taurn_04,0.677471220493,,



,,SEARCHING FOR IMAGE,sanket_02.jpg,IMAGE FOUND,sanket_04,0.566257834435,,sanket_04,0.581116974354,,

,,SEARCHING FOR IMAGE,sanket_03.jpg,IMAGE FOUND,sanket_01,0.516912162304,,ankur_a_01,0.639203727245,,

,,SEARCHING FOR IMAGE,sanket_01.jpg,IMAGE FOUND,sanket_01,0.0693707317114,,

,,SEARCHING FOR IMAGE,sanket_04.jpg,IMAGE FOUND,sanket_04,0.0887399241328,,

,,SEARCHING FOR IMAGE,sanket_07.jpg,IMAGE NOT FOUND,gsd_01,0.679724156857,,gaurav_02,0.723670482635,,

,,SEARCHING FOR IMAGE,sanket_06.jpg,IMAGE FOUND,sanket_04,0.583611607552,,amit_04,0.694116413593,,

,,SEARCHING FOR IMAGE,sanket_09.jpg,IMAGE FOUND,sanket_01,0.533601284027,,abhi_07,0.607087731361,,



,,SEARCHING FOR IMAGE,ankit_a_03.jpg,IMAGE FOUND,ankit_a_03,0.144865810871,,

,,SEARCHING FOR IMAGE,ankit_a_01.jpg,IMAGE FOUND,ritesh_05,0.501197397709,,ankit_a_03,0.552052795887,,

,,SEARCHING FOR IMAGE,ankit_a_06.jpg,IMAGE FOUND,ritesh_05,0.603526830673,,ankit_a_03,0.664867997169,,

,,SEARCHING FOR IMAGE,ankit_a_02.jpg,IMAGE FOUND,ankit_a_02,0.0281611531973,,

,,SEARCHING FOR IMAGE,ankit_a_04.jpg,IMAGE NOT FOUND,preveen_a_03,0.692081809044,,vaibhav_04,0.726812720299,,

,,SEARCHING FOR IMAGE,ankit_a_05.jpg,IMAGE NOT FOUND,ritesh_05,0.672102034092,,pallav_02,0.703854978085,,



,,SEARCHING FOR IMAGE,devender_02.jpg,IMAGE FOUND,devender_02,0.113305397332,,

,,SEARCHING FOR IMAGE,devender_01.jpg,IMAGE FOUND,devender_01,0.118121065199,,



,,SEARCHING FOR IMAGE,mainak_02.jpg,IMAGE FOUND,mainak_01,0.669895112514,,mainak_07,0.85600310564,,

,,SEARCHING FOR IMAGE,mainak_09.jpg,IMAGE NOT FOUND,sanket_04,0.624630749226,,sanket_04,0.666233420372,,

,,SEARCHING FOR IMAGE,mainak_05.jpg,IMAGE FOUND,mainak_01,0.643691599369,,mainak_07,0.683604359627,,

,,SEARCHING FOR IMAGE,mainak_10.jpg,IMAGE FOUND,mainak_07,0.58572191,,mainak_01,0.679043889046,,

,,SEARCHING FOR IMAGE,mainak_01.jpg,IMAGE FOUND,mainak_01,0.0162365902215,,

,,SEARCHING FOR IMAGE,mainak_07.jpg,IMAGE FOUND,mainak_07,0.0945294350386,,



,,SEARCHING FOR IMAGE,rahul_01.jpg,IMAGE FOUND,rahul_02,0.516588628292,,prabhat_04,0.732579708099,,

,,SEARCHING FOR IMAGE,rahul_04.jpg,IMAGE FOUND,rahul_02,0.463995814323,,rahul_08,0.686641693115,,

,,SEARCHING FOR IMAGE,rahul_08.jpg,IMAGE FOUND,rahul_08,0.0906779021025,,

,,SEARCHING FOR IMAGE,rahul_06.jpg,IMAGE FOUND,rahul_08,0.55403316021,,mainak_01,0.709957838058,,

,,SEARCHING FOR IMAGE,rahul_03.png,IMAGE FOUND,rahul_02,0.565501093864,,ritesh_07,0.679638803005,,

,,SEARCHING FOR IMAGE,rahul_05.jpg,IMAGE FOUND,rahul_02,0.533026754856,,rahul_08,0.719063341618,,

,,SEARCHING FOR IMAGE,rahul_02.jpg,IMAGE FOUND,rahul_02,0.131068468094,,

,,SEARCHING FOR IMAGE,rahul_07.jpg,IMAGE FOUND,rahul_02,0.616567134857,,ankit_a_02,0.861950278282,,



,,SEARCHING FOR IMAGE,babita_a_08.jpg,IMAGE FOUND,babita_a_08,0.0541432835162,,

,,SEARCHING FOR IMAGE,babita_a_07.jpg,IMAGE FOUND,babita_a_08,0.420662134886,,babita_a_06,0.493552088737,,

,,SEARCHING FOR IMAGE,babita_a_01.jpg,IMAGE FOUND,babita_a_06,0.390265345573,,babita_a_08,0.45771458745,,

,,SEARCHING FOR IMAGE,babita_a_05.jpg,IMAGE FOUND,babita_a_08,0.690254747868,,babita_a_08,0.71787571907,,

,,SEARCHING FOR IMAGE,babita_a_06.jpg,IMAGE FOUND,babita_a_06,0.0955854207277,,

,,SEARCHING FOR IMAGE,babita_a_04.jpg,IMAGE FOUND,babita_a_08,0.332093983889,,babita_a_06,0.355336427689,,

,,SEARCHING FOR IMAGE,babita_a_02.jpg,IMAGE FOUND,babita_a_06,0.521309554577,,babita_a_08,0.574768960476,,



,,SEARCHING FOR IMAGE,abhipsa_07.jpg,IMAGE FOUND,abhipsa_04,0.449662536383,,nandani_a_01,0.504669904709,,

,,SEARCHING FOR IMAGE,abhipsa_08.jpg,IMAGE FOUND,abhipsa_04,0.404552310705,,nandani_a_05,0.625624477863,,

,,SEARCHING FOR IMAGE,abhipsa_06.jpg,IMAGE FOUND,abhipsa_04,0.304938912392,,nandani_a_01,0.509837150574,,

,,SEARCHING FOR IMAGE,abhipsa_02.jpg,IMAGE FOUND,abhipsa_04,0.35546195507,,nandani_a_05,0.476943254471,,

,,SEARCHING FOR IMAGE,abhipsa_09.jpg,IMAGE FOUND,abhipsa_01,0.555830061436,,abhipsa_01,0.634153306484,,

,,SEARCHING FOR IMAGE,abhipsa_05.jpg,IMAGE FOUND,abhipsa_04,0.371820747852,,nandani_a_01,0.535344839096,,

,,SEARCHING FOR IMAGE,abhipsa_04.jpg,IMAGE FOUND,abhipsa_04,0.0329377837479,,

,,SEARCHING FOR IMAGE,abhipsa_01.jpg,IMAGE FOUND,abhipsa_01,0.160417914391,,



,,SEARCHING FOR IMAGE,vijay_fr_1_01.jpg,IMAGE FOUND,vijay_fr_1_04,0.372794270515,,vijay_fr_1_03,0.545404970646,,

,,SEARCHING FOR IMAGE,vijay_fr_1_02.jpg,IMAGE NOT FOUND,vaibhav_02,0.554484665394,,no_name_05,0.606474995613,,

,,SEARCHING FOR IMAGE,vijay_fr_1_04.jpg,IMAGE FOUND,vijay_fr_1_04,0.0872656702995,,

,,SEARCHING FOR IMAGE,vijay_fr_1_03.jpg,IMAGE FOUND,vijay_fr_1_03,0.0613673962653,,

,,SEARCHING FOR IMAGE,vijay_fr_1_05.jpg,IMAGE FOUND,vijay_fr_1_04,0.428258776665,,vijay_fr_1_03,0.560846328735,,



,,SEARCHING FOR IMAGE,hammad_02.jpg,IMAGE FOUND,rajat_02,0.630219876766,,hammad_03,0.674014866352,,

,,SEARCHING FOR IMAGE,hammad_03.jpg,IMAGE NOT FOUND,rajat_02,0.0494741164148,,

,,SEARCHING FOR IMAGE,hammad_01.jpg,IMAGE FOUND,hammad_01,0.292045265436,,



,,SEARCHING FOR IMAGE,eashan_04.jpg,IMAGE FOUND,eashan_04,0.0554845817387,,

,,SEARCHING FOR IMAGE,eashan_06.jpg,IMAGE FOUND,eashan_05,0.387192755938,,eashan_04,0.461158573627,,

,,SEARCHING FOR IMAGE,eashan_05.jpg,IMAGE FOUND,eashan_05,0.00851095747203,,



,,SEARCHING FOR IMAGE,preveen_a_02.jpg,IMAGE FOUND,preveen_a_01,0.380725651979,,preveen_a_03,0.511274456978,,

,,SEARCHING FOR IMAGE,preveen_a_04.jpg,IMAGE FOUND,preveen_a_01,0.354216605425,,preveen_a_03,0.517491340637,,

,,SEARCHING FOR IMAGE,preveen_a_01.jpg,IMAGE FOUND,preveen_a_01,0.0213195085526,,

,,SEARCHING FOR IMAGE,preveen_a_03.jpg,IMAGE FOUND,preveen_a_03,0.0833069160581,,



,,SEARCHING FOR IMAGE,atual_a_05.jpg,IMAGE FOUND,gaurav_02,0.570010125637,,atual_a_03,0.593343734741,,

,,SEARCHING FOR IMAGE,atual_a_02.jpg,IMAGE NOT FOUND,hammad_01,0.656325340271,,sanket_04,0.689392149448,,

,,SEARCHING FOR IMAGE,atual_a_03.jpg,IMAGE FOUND,atual_a_03,0.134874895215,,

,,SEARCHING FOR IMAGE,atual_a_07.jpg,IMAGE FOUND,atual_a_07,0.11164983362,,

,,SEARCHING FOR IMAGE,atual_a_06.jpg,IMAGE FOUND,atual_a_07,0.384789079428,,atual_a_03,0.485686779022,,



,,SEARCHING FOR IMAGE,hari_02.jpg,IMAGE FOUND,hari_04,0.45381128788,,hari_01,0.563667297363,,

,,SEARCHING FOR IMAGE,hari_10.jpg,IMAGE FOUND,hari_01,0.535580813885,,hari_04,0.554740548134,,

,,SEARCHING FOR IMAGE,hari_07.jpg,IMAGE FOUND,hari_01,0.523563802242,,hari_04,0.581840276718,,

,,SEARCHING FOR IMAGE,hari_05.jpg,IMAGE FOUND,hari_04,0.592725157738,,hari_01,0.602800965309,,

,,SEARCHING FOR IMAGE,hari_09.jpg,IMAGE FOUND,hari_04,0.456923037767,,hari_01,0.473546206951,,

,,SEARCHING FOR IMAGE,hari_04.jpg,IMAGE FOUND,hari_04,0.0265896506608,,

,,SEARCHING FOR IMAGE,hari_08.jpg,IMAGE FOUND,hari_04,0.349467635155,,hari_01,0.450086861849,,

,,SEARCHING FOR IMAGE,hari_01.jpg,IMAGE FOUND,hari_01,0.0621794350445,,

,,SEARCHING FOR IMAGE,hari_06.jpg,IMAGE NOT FOUND,rajat_06,0.526424705982,,rajat_06,0.534448206425,,



,,SEARCHING FOR IMAGE,vijay_fr_0_01.jpg,IMAGE NOT FOUND,vaibhav_02,0.58765912056,,vaibhav_02,0.592111170292,,

,,SEARCHING FOR IMAGE,vijay_fr_0_07.jpg,IMAGE FOUND,vijay_fr_0_07,0.197253003716,,

,,SEARCHING FOR IMAGE,vijay_fr_0_02.jpg,IMAGE FOUND,vijay_fr_0_05,0.685175299644,,ankit_a_02,0.697238981724,,

,,SEARCHING FOR IMAGE,vijay_fr_0_06.jpg,IMAGE FOUND,vijay_fr_0_05,0.516831696033,,abhi_05,0.630727648735,,

,,SEARCHING FOR IMAGE,vijay_fr_0_03.jpg,IMAGE FOUND,vijay_fr_0_05,0.593129456043,,vijay_fr_0_05,0.660873830318,,

,,SEARCHING FOR IMAGE,vijay_fr_0_05.jpg,IMAGE FOUND,vijay_fr_0_05,0.00843196827918,,



,,SEARCHING FOR IMAGE,brajesh_04.jpg,IMAGE FOUND,brajesh_04,0.171692222357,,

,,SEARCHING FOR IMAGE,brajesh_03.jpg,IMAGE FOUND,brajesh_04,0.426713496447,,pallav_02,0.617523133755,,

,,SEARCHING FOR IMAGE,brajesh_02.jpg,IMAGE FOUND,brajesh_02,0.0202619954944,,

,,SEARCHING FOR IMAGE,brajesh_01.jpg,IMAGE FOUND,brajesh_02,0.511651754379,,ankit_a_03,0.577721953392,,



,,SEARCHING FOR IMAGE,abhinav_a_04.jpg,IMAGE FOUND,abhinav_a_04,0.069342404604,,

,,SEARCHING FOR IMAGE,abhinav_a_09.jpg,IMAGE FOUND,abhinav_a_03,0.377863287926,,sanket_01,0.522049188614,,

,,SEARCHING FOR IMAGE,abhinav_a_08.jpg,IMAGE FOUND,abhinav_a_03,0.561416447163,,abhinav_a_04,0.606436789036,,

,,SEARCHING FOR IMAGE,abhinav_a_02.jpg,IMAGE FOUND,abhinav_a_03,0.421471446753,,ankit_a1_01,0.634390175343,,

,,SEARCHING FOR IMAGE,abhinav_a_05.jpg,IMAGE FOUND,sanket_01,0.494962185621,,abhinav_a_03,0.547332882881,,

,,SEARCHING FOR IMAGE,abhinav_a_04jpg,IMAGE FOUND,abhinav_a_04,0.51009106636,,abhinav_a_03,0.539960324764,,

,,SEARCHING FOR IMAGE,abhinav_a_03.jpg,IMAGE FOUND,abhinav_a_03,0.00851483829319,,

,,SEARCHING FOR IMAGE,abhinav_a_10.jpg,IMAGE NOT FOUND,preveen_a_01,0.397098183632,,atual_a_07,0.559396505356,,

,,SEARCHING FOR IMAGE,abhinav_a_07.jpg,IMAGE FOUND,abhinav_a_03,0.373932570219,,rahul_a_05,0.455451339483,,

,,SEARCHING FOR IMAGE,abhinav_a_06.jpg,IMAGE FOUND,abhinav_a_03,0.310151875019,,sanket_01,0.42433270812,,



,,SEARCHING FOR IMAGE,vikas_a_01.jpg,IMAGE FOUND,vikas_a_01,0.00768877519295,,

,,SEARCHING FOR IMAGE,vikas_a_04.jpg,IMAGE FOUND,vikas_a_01,0.465553492308,,vikas_a_07,0.548477947712,,

,,SEARCHING FOR IMAGE,vikas_a_02.jpg,IMAGE FOUND,vikas_a_01,0.339404821396,,ankur_a_03,0.520237505436,,

,,SEARCHING FOR IMAGE,vikas_a_05.jpg,IMAGE FOUND,saikat_04,0.65003246069,,vikas_a_07,0.657486379147,,

,,SEARCHING FOR IMAGE,vikas_a_08.jpg,IMAGE FOUND,vikas_a_01,0.354060947895,,vikas_a_07,0.517294287682,,

,,SEARCHING FOR IMAGE,vikas_a_07.jpg,IMAGE FOUND,vikas_a_07,0.106798104942,,

,,SEARCHING FOR IMAGE,vikas_a_09.jpg,IMAGE NOT FOUND,vijay_fr_0_05,0.557999432087,,pallav_02,0.585514724255,,

,,SEARCHING FOR IMAGE,vikas_a_06.jpg,IMAGE FOUND,vikas_a_01,0.507165670395,,vikas_a_07,0.529205739498,,



,,SEARCHING FOR IMAGE,manish_04.jpg,IMAGE FOUND,manish_08,0.398163050413,,abhi_05,0.466413885355,,

,,SEARCHING FOR IMAGE,manish_08.jpg,IMAGE FOUND,manish_08,0.100957848132,,

,,SEARCHING FOR IMAGE,manish_03.jpg,IMAGE FOUND,manish_08,0.429318398237,,manish_01,0.445585608482,,

,,SEARCHING FOR IMAGE,manish_06.jpg,IMAGE FOUND,manish_08,0.414918273687,,abhi_05,0.539644181728,,

,,SEARCHING FOR IMAGE,manish_05.jpg,IMAGE FOUND,manish_08,0.497152626514,,abhi_05,0.530442893505,,

,,SEARCHING FOR IMAGE,manish_07.jpg,IMAGE FOUND,manish_01,0.402341514826,,manish_08,0.439847141504,,

,,SEARCHING FOR IMAGE,manish_02.jpg,IMAGE FOUND,manish_08,0.42742228508,,abhi_05,0.492275297642,,

,,SEARCHING FOR IMAGE,manish_01.jpg,IMAGE FOUND,manish_01,0.0542132072151,,



,,SEARCHING FOR IMAGE,pragya_02.jpg,IMAGE FOUND,pragya_02,0.136379316449,,

,,SEARCHING FOR IMAGE,pragya_05.jpg,IMAGE FOUND,abhipsa_01,0.593001425266,,pragya_06,0.776062428951,,

,,SEARCHING FOR IMAGE,pragya_06.jpg,IMAGE FOUND,pragya_06,0.0335283391178,,

,,SEARCHING FOR IMAGE,pragya_07.png,IMAGE FOUND,pragya_06,0.582378685474,,pragya_06,0.773369431496,,



,,SEARCHING FOR IMAGE,modi_13.jpeg,IMAGE FOUND,modi_07,0.423938333988,,modi_00,0.636490821838,,

,,SEARCHING FOR IMAGE,modi_02.jpeg,IMAGE FOUND,modi_00,0.58043974638,,modi_00,0.720708847046,,

,,SEARCHING FOR IMAGE,modi_07.jpeg,IMAGE FOUND,modi_07,0.15060248971,,

,,SEARCHING FOR IMAGE,modi_08.jpeg,IMAGE NOT FOUND,gsd_01,0.617371797562,,gaurav_02,0.636854887009,,

,,SEARCHING FOR IMAGE,modi_03.jpeg,IMAGE FOUND,modi_00,0.545094370842,,modi_00,0.667326509953,,

,,SEARCHING FOR IMAGE,modi_04.jpeg,IMAGE FOUND,modi_07,0.517482221127,,modi_00,0.739874660969,,

,,SEARCHING FOR IMAGE,modi_01.jpeg,IMAGE FOUND,modi_07,0.496811658144,,modi_00,0.640869677067,,

,,SEARCHING FOR IMAGE,modi_12.jpeg,IMAGE FOUND,prabhat_05,0.6600279212,,modi_07,0.784015595913,,

,,SEARCHING FOR IMAGE,modi_05.jpeg,IMAGE FOUND,modi_07,0.589303195477,,modi_00,0.806616067886,,

,,SEARCHING FOR IMAGE,modi_06.jpeg,IMAGE FOUND,modi_00,0.48902875185,,modi_00,0.645996689796,,

,,SEARCHING FOR IMAGE,modi_00.jpg,IMAGE FOUND,modi_00,0.115895941854,,

,,SEARCHING FOR IMAGE,modi_14.jpeg,IMAGE FOUND,modi_07,0.650999069214,,modi_00,0.691315829754,,



,,SEARCHING FOR IMAGE,ankit_a1_02.jpg,IMAGE FOUND,ankit_a1_02,0.119651332498,,

,,SEARCHING FOR IMAGE,ankit_a1_01.jpg,IMAGE FOUND,ankit_a1_01,0.00966335274279,,



,,SEARCHING FOR IMAGE,prabhat_03.jpg,IMAGE FOUND,prabhat_04,0.57397800684,,raja_04,0.610440254211,,

,,SEARCHING FOR IMAGE,prabhat_02.jpg,IMAGE FOUND,prabhat_05,0.549373984337,,vijay_babu_01,0.734251081944,,

,,SEARCHING FOR IMAGE,prabhat_06.jpg,IMAGE FOUND,prabhat_05,0.478186756372,,prabhat_04,0.626828849316,,

,,SEARCHING FOR IMAGE,prabhat_05.jpg,IMAGE FOUND,prabhat_05,0.0169775784016,,

,,SEARCHING FOR IMAGE,prabhat_04.jpg,IMAGE FOUND,prabhat_04,0.0737233608961,,



,,SEARCHING FOR IMAGE,amit_06.jpg,IMAGE FOUND,amit_01,0.558995723724,,amit_01,0.578568518162,,

,,SEARCHING FOR IMAGE,amit_01.jpg,IMAGE FOUND,amit_01,0.146724388003,,

,,SEARCHING FOR IMAGE,amit_05.jpg,IMAGE FOUND,abhinav_a_03,0.499416947365,,amit_04,0.503374755383,,

,,SEARCHING FOR IMAGE,amit_03.jpg,IMAGE FOUND,amit_04,0.520101964474,,amit_01,0.537455141544,,

,,SEARCHING FOR IMAGE,amit_02.jpg,IMAGE FOUND,amit_04,0.561096251011,,sanket_01,0.593596637249,,

,,SEARCHING FOR IMAGE,amit_04.jpg,IMAGE FOUND,amit_04,0.0127771496773,,



,,SEARCHING FOR IMAGE,raja_06.jpg,IMAGE NOT FOUND,prabhat_04,0.520047843456,,prabhat_04,0.571443140507,,

,,SEARCHING FOR IMAGE,raja_04.jpg,IMAGE FOUND,raja_04,0.180281430483,,

,,SEARCHING FOR IMAGE,raja_01.jpg,IMAGE FOUND,rahul_02,0.658293128014,,raja_03,0.679955899715,,

,,SEARCHING FOR IMAGE,raja_03.jpg,IMAGE FOUND,raja_03,0.0169976055622,,

,,SEARCHING FOR IMAGE,raja_02.jpg,IMAGE FOUND,raja_04,0.538720071316,,prabhat_04,0.60001707077,,



,,SEARCHING FOR IMAGE,rakesh_deshmukh_04.jpg,IMAGE FOUND,rakesh_deshmukh_04,0.0222347714007,,

,,SEARCHING FOR IMAGE,rakesh_deshmukh_06.jpg,IMAGE FOUND,rakesh_deshmukh_04,0.440623760223,,rakesh_deshmukh_08,0.632830262184,,

,,SEARCHING FOR IMAGE,rakesh_deshmukh_09.jpg,IMAGE FOUND,rakesh_deshmukh_04,0.62291264534,,ankit_a_03,0.654719173908,,

,,SEARCHING FOR IMAGE,rakesh_deshmukh_05.jpg,IMAGE NOT FOUND,abhinav_a_03,0.653778612614,,amit_04,0.687148153782,,

,,SEARCHING FOR IMAGE,rakesh_deshmukh_07.jpg,IMAGE FOUND,rakesh_deshmukh_04,0.510293543339,,rakesh_deshmukh_08,0.705714046955,,

,,SEARCHING FOR IMAGE,rakesh_deshmukh_01.jpg,IMAGE NOT FOUND,sanket_04,0.590667307377,,ankur_a_03,0.653013706207,,

,,SEARCHING FOR IMAGE,rakesh_deshmukh_03.png,IMAGE FOUND,rakesh_deshmukh_04,0.433168679476,,rakesh_deshmukh_04,0.557483315468,,

,,SEARCHING FOR IMAGE,rakesh_deshmukh_08.jpg,IMAGE FOUND,rakesh_deshmukh_08,0.068193167448,,



,,SEARCHING FOR IMAGE,nisha_05.jpg,IMAGE FOUND,nisha_10,0.592877089977,,nisha_04,0.733205199242,,

,,SEARCHING FOR IMAGE,nisha_10.jpg,IMAGE FOUND,nisha_10,0.0609283149242,,

,,SEARCHING FOR IMAGE,nisha_11.jpg,IMAGE FOUND,nisha_10,0.471277832985,,pooja_01,0.608085036278,,

,,SEARCHING FOR IMAGE,nisha_12.jpg,IMAGE FOUND,nisha_10,0.51081687212,,nisha_04,0.660130023956,,

,,SEARCHING FOR IMAGE,nisha_09.jpg,IMAGE FOUND,nisha_10,0.610005557537,,nisha_04,0.706103801727,,

,,SEARCHING FOR IMAGE,nisha_06.jpg,IMAGE FOUND,nisha_10,0.575852870941,,pooja_01,0.618165135384,,

,,SEARCHING FOR IMAGE,nisha_07.jpg,IMAGE FOUND,nisha_10,0.656209766865,,pooja_01,0.67462259531,,

,,SEARCHING FOR IMAGE,nisha_04.jpg,IMAGE FOUND,nisha_04,0.069953776896,,

,,SEARCHING FOR IMAGE,nisha_01.jpg,IMAGE FOUND,nisha_10,0.653971731663,,nisha_04,0.767039597034,,



,,SEARCHING FOR IMAGE,megha_03.jpg,IMAGE FOUND,megha_03,0.106665164232,,

,,SEARCHING FOR IMAGE,megha_02.jpg,IMAGE FOUND,megha_02,0.0971469208598,,



,,SEARCHING FOR IMAGE,vijay_babu_08.jpg,IMAGE FOUND,vijay_09,0.521639883518,,vijay_babu_01,0.578599154949,,

,,SEARCHING FOR IMAGE,vijay_babu_00.jpg,IMAGE FOUND,vijay_babu_01,0.446065038443,,vijay_09,0.578788876534,,

,,SEARCHING FOR IMAGE,vijay_babu_03.jpg,IMAGE NOT FOUND,atual_a_07,0.605564773083,,ankit_a1_02,0.664170563221,,

,,SEARCHING FOR IMAGE,vijay_05.jpg,IMAGE FOUND,vijay_09,0.385979771614,,vijay_babu_01,0.463008642197,,

,,SEARCHING FOR IMAGE,vijay_09.jpg,IMAGE FOUND,vijay_09,0.175711467862,,

,,SEARCHING FOR IMAGE,vijay_babu_01.jpg,IMAGE FOUND,vijay_babu_01,0.0971616581082,,

,,SEARCHING FOR IMAGE,vijay_67.jpg,IMAGE NOT FOUND,atual_a_07,0.530581474304,,atual_a_03,0.580631136894,,

,,SEARCHING FOR IMAGE,vijay_babu.jpg,IMAGE FOUND,vijay_09,0.546818614006,,vijay_babu_01,0.612764418125,,

,,SEARCHING FOR IMAGE,vijay_78.jpg,IMAGE FOUND,prabhat_04,0.63177472353,,vijay_babu_01,0.673128426075,,



,,SEARCHING FOR IMAGE,vaibhav_02.jpg,IMAGE FOUND,vaibhav_02,0.0555850341916,,

,,SEARCHING FOR IMAGE,vaibhav_15.jpg,IMAGE FOUND,vaibhav_04,0.604668557644,,gaurav_01,0.841872930527,,

,,SEARCHING FOR IMAGE,vaibhav_05.jpg,IMAGE FOUND,vaibhav_02,0.47074124217,,ankur_a_01,0.639880776405,,

,,SEARCHING FOR IMAGE,vaibhav_06.jpg,IMAGE FOUND,vaibhav_02,0.247528746724,,

